prix,ville,chambres,salledebain,secteur,salons,etage,surface,prix_m2
560000.0,Meknès,3.0,2.0,autre secteur,2.0,1.0,100.0,5600.0
1850000.0,Casablanca,3.0,2.0,maarif,1.0,5.0,138.0,13405.797101449276
540000.0,Casablanca,2.0,1.0,ain sebaa,1.0,4.0,59.0,9152.542372881357
1470000.0,Casablanca,2.0,2.0,bachkou,1.0,4.0,92.0,15978.260869565218
750000.0,Sidi Rahal,2.0,2.0,toute la ville,1.0,2.0,78.0,9615.384615384615
12500.0,Tanger,3.0,2.0,tanja balia,1.0,2.0,103.0,121.35922330097087
1300000.0,Temara,3.0,2.0,riad oulad mtaa,1.0,1.0,84.0,15476.190476190477
1300000.0,Casablanca,3.0,2.0,ain sebaa,1.0,1.0,192.0,6770.833333333333
820000.0,Salé,2.0,2.0,sala el jadida,1.0,2.0,87.0,9425.28735632184
410000.0,Fès,3.0,2.0,hay ouifak,1.0,3.0,100.0,4100.0
2500000.0,Casablanca,3.0,2.0,bourgogne,1.0,4.0,129.0,19379.84496124031
3650000.0,Casablanca,3.0,2.0,triangle d'or,1.0,4.0,139.0,26258.992805755395
3200000.0,Casablanca,3.0,3.0,ferme bretone,1.0,2.0,152.0,21052.63157894737
1800000.0,تمارة,3.0,2.0,harhoura,1.0,2.0,109.0,16513.761467889908
570000.0,Kénitra,2.0,2.0,autre secteur,2.0,2.0,84.0,6785.714285714285
400000.0,Temara,2.0,1.0,ain atig,1.0,3.0,51.0,7843.137254901961
3200000.0,Casablanca,3.0,3.0,ferme bretone,1.0,2.0,152.0,21052.63157894737
1800000.0,Temara,3.0,2.0,harhoura,1.0,2.0,109.0,16513.761467889908
570000.0,Kénitra,2.0,2.0,autre secteur,2.0,2.0,84.0,6785.714285714285
400000.0,Temara,2.0,1.0,ain atig,1.0,3.0,51.0,7843.137254901961
700000.0,Béni Mellal,3.0,2.0,toute la ville,1.0,1.0,95.0,7368.421052631579
890000.0,El Jadida,3.0,2.0,hay essalam,1.0,1.0,129.0,6899.224806201551
1560000.0,Rabat,3.0,2.0,diour jamaa,1.0,2.0,110.0,14181.818181818182
630000.0,Kénitra,2.0,1.0,centre,1.0,2.0,70.0,9000.0
720000.0,Bouznika,3.0,2.0,autre secteur,2.0,2.0,120.0,6000.0
560000.0,Tanger,3.0,2.0,hay hassani,1.0,2.0,70.0,8000.0
310000.0,Marrakech,3.0,1.0,les portes de marrakech,1.0,3.0,66.0,4696.969696969697
575000.0,Agadir,2.0,1.0,autre secteur,1.0,2.0,64.0,8984.375
910000.0,Casablanca,3.0,2.0,sidi maarouf,1.0,2.0,91.0,10000.0
570000.0,Kénitra,2.0,2.0,autre secteur,2.0,2.0,84.0,6785.714285714285
2200000.0,Casablanca,3.0,2.0,maarif extension,3.0,3.0,138.0,15942.028985507246
2200000.0,Casablanca,3.0,2.0,quartier des hopitaux,1.0,4.0,166.0,13253.012048192772
420000.0,Béni Mellal,2.0,1.0,toute la ville,1.0,2.0,75.0,5600.0
550000.0,Kénitra,2.0,2.0,autre secteur,1.0,1.0,80.0,6875.0
2780000.0,Casablanca,3.0,2.0,californie,1.0,3.0,168.0,16547.619047619046
2780000.0,Casablanca,3.0,2.0,californie,1.0,3.0,168.0,16547.619047619046
4000000.0,Casablanca,4.0,3.0,maarif,3.0,2.0,241.0,16597.510373443984
250000.0,Dar Bouazza,2.0,1.0,toute la ville,1.0,1.0,44.0,5681.818181818182
3200000.0,Sidi Bouknadel,3.0,2.0,toute la ville,2.0,2.0,185.0,17297.297297297297
470000.0,Béni Mellal,3.0,2.0,toute la ville,1.0,1.0,70.0,6714.285714285715
490000.0,Kénitra,2.0,2.0,autre secteur,1.0,2.0,75.0,6533.333333333333
814000.0,Casablanca,1.0,1.0,maarif,1.0,1.0,37.0,22000.0
660000.0,Had Soualem,3.0,2.0,toute la ville,2.0,3.0,142.0,4647.887323943662
850000.0,Casablanca,2.0,2.0,sidi maarouf,1.0,1.0,99.0,8585.858585858587
814000.0,Casablanca,1.0,1.0,maarif,1.0,1.0,37.0,22000.0
660000.0,Had Soualem,3.0,2.0,toute la ville,2.0,3.0,142.0,4647.887323943662
850000.0,Casablanca,2.0,2.0,sidi maarouf,1.0,1.0,99.0,8585.858585858587
1500000.0,Casablanca,3.0,2.0,belvedere,1.0,3.0,108.0,13888.888888888889
510000.0,Oujda,3.0,2.0,hay lazaret,1.0,2.0,135.0,3777.777777777778
620000.0,Casablanca,2.0,1.0,ain sebaa,2.0,2.0,74.0,8378.378378378378
2250000.0,Casablanca,3.0,2.0,quartier des hopitaux,1.0,5.0,180.0,12500.0
700000.0,Saidia,2.0,1.0,toute la ville,1.0,4.0,69.0,10144.927536231884
2250000.0,Casablanca,3.0,2.0,quartier des hopitaux,1.0,5.0,180.0,12500.0
660000.0,Agadir,2.0,1.0,hay mohammadi,1.0,4.0,60.0,11000.0
2100000.0,Agadir,2.0,1.0,autre secteur,1.0,4.0,136.0,15441.176470588236
400000.0,Mohammedia,2.0,1.0,autre secteur,1.0,3.0,70.0,5714.285714285715
1600000.0,Casablanca,3.0,2.0,autre secteur,1.0,3.0,135.0,11851.851851851852
3622300.0,Casablanca,3.0,3.0,palmier,1.0,2.0,447.0,8103.579418344519
1200000.0,Casablanca,3.0,2.0,oulfa,1.0,5.0,110.0,10909.09090909091
1100000.0,Casablanca,2.0,2.0,almaz,2.0,2.0,93.0,11827.956989247312
650000.0,Kénitra,2.0,2.0,bir rami est,2.0,1.0,92.0,7065.217391304348
700000.0,Bouznika,1.0,1.0,autre secteur,1.0,3.0,64.0,10937.5
2900000.0,Casablanca,3.0,3.0,racine,2.0,1.0,174.0,16666.666666666668
5300000.0,Casablanca,4.0,3.0,casablanca finance city,1.0,2.0,392.0,13520.408163265307
3800000.0,Rabat,3.0,1.0,souissi,1.0,2.0,208.0,18269.23076923077
900000.0,Saidia,2.0,2.0,toute la ville,1.0,1.0,94.0,9574.468085106382
2500000.0,Rabat,2.0,2.0,hassan,1.0,1.0,45.0,55555.555555555555
850000.0,Agadir,3.0,1.0,el houda,1.0,2.0,80.0,10625.0
4200000.0,Temara,3.0,3.0,harhoura,2.0,3.0,198.0,21212.121212121212
1950000.0,Marrakech,2.0,2.0,targa,1.0,1.0,115.0,16956.521739130436
4200000.0,Casablanca,3.0,2.0,maarif extension,1.0,1.0,292.0,14383.561643835616
1050000.0,Casablanca,2.0,2.0,bourgogne,1.0,2.0,83.0,12650.602409638554
1050000.0,Marrakech,3.0,1.0,hay al bahja,1.0,1.0,124.0,8467.741935483871
1320000.0,Casablanca,2.0,1.0,autre secteur,1.0,1.0,73.0,18082.19178082192
1900000.0,Casablanca,2.0,2.0,oasis,1.0,1.0,91.0,20879.120879120877
310000.0,Marrakech,3.0,1.0,les portes de marrakech,1.0,3.0,66.0,4696.969696969697
1650000.0,Fès,4.0,3.0,agdal,2.0,5.0,180.0,9166.666666666666
4500000.0,Casablanca,4.0,2.0,maarif extension,1.0,3.0,259.0,17374.517374517374
410000.0,Rabat,1.0,1.0,quartier de l'ocean,0.0,5.0,19.0,21578.947368421053
2100000.0,Casablanca,3.0,2.0,quartier des hopitaux,2.0,4.0,148.0,14189.18918918919
1800000.0,Marrakech,2.0,1.0,palmeraie,1.0,1.0,82.0,21951.219512195123
900000.0,Casablanca,1.0,1.0,centre ville,1.0,3.0,56.0,16071.42857142857
3200000.0,Casablanca,4.0,2.0,maarif,1.0,1.0,277.0,11552.346570397112
790000.0,Casablanca,3.0,2.0,hay mohammadi,1.0,2.0,73.0,10821.917808219177
1990000.0,Casablanca,5.0,2.0,sidi moumen,1.0,2.0,178.0,11179.775280898877
650000.0,Fès,2.0,2.0,mont fleuri,2.0,1.0,200.0,3250.0
1900000.0,Casablanca,2.0,3.0,franceville,1.0,1.0,106.0,17924.528301886792
690000.0,Kénitra,2.0,1.0,autre secteur,2.0,2.0,85.0,8117.64705882353
1080000.0,Temara,2.0,1.0,wifak,1.0,2.0,110.0,9818.181818181818
790000.0,Casablanca,3.0,2.0,hay mohammadi,1.0,2.0,73.0,10821.917808219177
1990000.0,Casablanca,5.0,2.0,sidi moumen,1.0,2.0,178.0,11179.775280898877
650000.0,Fès,2.0,2.0,mont fleuri,2.0,1.0,200.0,3250.0
1900000.0,Casablanca,2.0,3.0,franceville,1.0,1.0,106.0,17924.528301886792
690000.0,Kénitra,2.0,1.0,autre secteur,2.0,2.0,85.0,8117.64705882353
1080000.0,Temara,2.0,1.0,wifak,1.0,2.0,110.0,9818.181818181818
430000.0,Temara,1.0,2.0,wifak,1.0,2.0,41.0,10487.80487804878
500000.0,Oujda,3.0,1.0,route tayret,1.0,1.0,120.0,4166.666666666667
380000.0,Martil,2.0,1.0,toute la ville,1.0,1.0,68.0,5588.235294117647
13000.0,Tanger,2.0,1.0,autre secteur,1.0,1.0,80.0,162.5
430000.0,Oujda,3.0,2.0,centre ville,1.0,1.0,120.0,3583.3333333333335
400000.0,Fès,2.0,2.0,zouagha,1.0,2.0,108.0,3703.703703703704
745000.0,Marrakech,1.0,1.0,route de casablanca,1.0,1.0,44.0,16931.81818181818
800000.0,Fès,3.0,3.0,route d'immouzere,1.0,3.0,140.0,5714.285714285715
540000.0,Martil,2.0,1.0,toute la ville,1.0,1.0,65.0,8307.692307692309
620000.0,El Jadida,3.0,2.0,hay essalam,1.0,1.0,84.0,7380.952380952381
1600000.0,Dar Bouazza,2.0,2.0,toute la ville,1.0,1.0,98.0,16326.530612244898
420000.0,Oujda,2.0,1.0,boustane,1.0,2.0,85.0,4941.176470588235
390000.0,Oujda,3.0,1.0,andalous,1.0,1.0,85.0,4588.235294117647
850000.0,Casablanca,1.0,1.0,maarif,1.0,4.0,50.0,17000.0
950000.0,Tétouan,3.0,1.0,centre ville,2.0,1.0,128.0,7421.875
680000.0,Agadir,2.0,1.0,hay mohammadi,1.0,1.0,63.0,10793.650793650793
440000.0,Oujda,3.0,1.0,hay zitoune,1.0,1.0,100.0,4400.0
510000.0,Oujda,3.0,2.0,hay el andalous,1.0,1.0,120.0,4250.0
660000.0,Had Soualem,3.0,2.0,toute la ville,1.0,3.0,141.0,4680.851063829788
2950000.0,Casablanca,3.0,2.0,val fleuri,2.0,3.0,210.0,14047.619047619048
460000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,80.0,5750.0
295000.0,Marrakech,2.0,1.0,route de casablanca,1.0,2.0,57.0,5175.438596491228
850000.0,Casablanca,1.0,1.0,centre ville,1.0,1.0,66.0,12878.787878787878
3000000.0,Tanger,2.0,2.0,centre ville,2.0,5.0,143.0,20979.020979020977
370000.0,Oujda,3.0,1.0,boustane,1.0,1.0,90.0,4111.111111111111
600000.0,Agadir,2.0,1.0,al wifaq,1.0,1.0,62.0,9677.41935483871
850000.0,Casablanca,1.0,1.0,maarif,1.0,4.0,50.0,17000.0
950000.0,Tétouan,3.0,1.0,centre ville,2.0,1.0,128.0,7421.875
680000.0,Agadir,2.0,1.0,hay mohammadi,1.0,1.0,63.0,10793.650793650793
440000.0,Oujda,3.0,1.0,hay zitoune,1.0,1.0,100.0,4400.0
510000.0,Oujda,3.0,2.0,hay el andalous,1.0,1.0,120.0,4250.0
660000.0,Had Soualem,3.0,2.0,toute la ville,1.0,3.0,141.0,4680.851063829788
2950000.0,Casablanca,3.0,2.0,val fleuri,2.0,3.0,210.0,14047.619047619048
460000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,80.0,5750.0
295000.0,Marrakech,2.0,1.0,route de casablanca,1.0,2.0,57.0,5175.438596491228
850000.0,Casablanca,1.0,1.0,centre ville,1.0,1.0,66.0,12878.787878787878
3000000.0,Tanger,2.0,2.0,centre ville,2.0,5.0,143.0,20979.020979020977
370000.0,Oujda,3.0,1.0,boustane,1.0,1.0,90.0,4111.111111111111
1210000.0,Casablanca,3.0,2.0,belvedere,2.0,1.0,121.0,10000.0
1950000.0,Casablanca,3.0,2.0,sidi maarouf,3.0,2.0,235.0,8297.872340425532
820000.0,Casablanca,1.0,1.0,beausejour,1.0,1.0,36.0,22777.777777777777
580000.0,Casablanca,2.0,1.0,errahma,1.0,3.0,77.0,7532.467532467533
1050000.0,Marrakech,1.0,1.0,gueliz,1.0,5.0,43.0,24418.60465116279
960000.0,Marrakech,1.0,1.0,route de casablanca,1.0,1.0,78.0,12307.692307692309
1450000.0,Rabat,2.0,2.0,quartier de l'ocean,1.0,4.0,76.0,19078.947368421053
630000.0,Martil,3.0,2.0,toute la ville,1.0,1.0,86.0,7325.581395348837
700000.0,Agadir,2.0,1.0,hay mohammadi,1.0,3.0,71.0,9859.154929577464
1000000.0,Casablanca,2.0,2.0,ain sebaa,2.0,2.0,98.0,10204.081632653062
2500000.0,Casablanca,3.0,2.0,quartier des hopitaux,1.0,4.0,143.0,17482.517482517484
769500.0,Marrakech,2.0,1.0,gueliz,1.0,4.0,81.0,9500.0
410000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,85.0,4823.529411764706
2600000.0,Tanger,3.0,2.0,jbel kbir,1.0,1.0,128.0,20312.5
700000.0,Agadir,2.0,1.0,hay mohammadi,1.0,3.0,71.0,9859.154929577464
1000000.0,Casablanca,2.0,2.0,ain sebaa,2.0,2.0,98.0,10204.081632653062
2500000.0,Casablanca,3.0,2.0,quartier des hopitaux,1.0,4.0,143.0,17482.517482517484
769500.0,Marrakech,2.0,1.0,gueliz,1.0,4.0,81.0,9500.0
410000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,85.0,4823.529411764706
750000.0,Temara,2.0,1.0,autre secteur,2.0,3.0,85.0,8823.529411764706
1100000.0,Casablanca,4.0,2.0,maarif,2.0,4.0,190.0,5789.473684210527
895000.0,Casablanca,2.0,2.0,ain sebaa,1.0,4.0,87.0,10287.356321839081
380000.0,Oujda,2.0,1.0,hay zitoune,1.0,2.0,64.0,5937.5
2995000.0,Casablanca,3.0,2.0,anfa,1.0,3.0,230.0,13021.739130434782
420000.0,Oujda,2.0,1.0,hay zitoune,1.0,1.0,78.0,5384.615384615385
750000.0,Temara,2.0,1.0,autre secteur,2.0,3.0,85.0,8823.529411764706
1100000.0,Casablanca,4.0,2.0,maarif,2.0,4.0,190.0,5789.473684210527
895000.0,Casablanca,2.0,2.0,ain sebaa,1.0,4.0,87.0,10287.356321839081
380000.0,Oujda,2.0,1.0,hay zitoune,1.0,2.0,64.0,5937.5
2995000.0,Casablanca,3.0,2.0,anfa,1.0,3.0,230.0,13021.739130434782
420000.0,Oujda,2.0,1.0,hay zitoune,1.0,1.0,78.0,5384.615384615385
1390000.0,Casablanca,2.0,2.0,maarif,2.0,2.0,128.0,10859.375
430000.0,Oujda,3.0,1.0,hay zitoune,1.0,1.0,100.0,4300.0
190000.0,Salé,2.0,1.0,toute la ville,1.0,2.0,55.0,3454.5454545454545
840000.0,Kénitra,2.0,2.0,la ville haute,2.0,2.0,84.0,10000.0
950000.0,Temara,2.0,2.0,wifak,1.0,3.0,81.0,11728.395061728395
2200000.0,Mohammedia,3.0,2.0,centre ville,2.0,1.0,210.0,10476.190476190477
478500.0,Casablanca,1.0,1.0,ain sebaa,1.0,5.0,46.0,10402.173913043478
590000.0,Marrakech,2.0,1.0,hay charaf,1.0,2.0,57.0,10350.877192982456
1360000.0,Casablanca,2.0,2.0,bourgogne,1.0,5.0,110.0,12363.636363636364
3700000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,85.0,43529.41176470588
1240000.0,Marrakech,3.0,2.0,allal el fassi,2.0,1.0,126.0,9841.269841269841
720000.0,Fnideq,2.0,1.0,toute la ville,1.0,3.0,81.0,8888.888888888889
820000.0,Salé,2.0,2.0,toute la ville,1.0,2.0,86.0,9534.883720930233
360000.0,Oujda,2.0,1.0,hay zitoune,1.0,1.0,75.0,4800.0
470000.0,Oujda,3.0,1.0,hay el andalous,1.0,1.0,100.0,4700.0
920000.0,Casablanca,1.0,2.0,quartier des hopitaux,1.0,2.0,51.0,18039.21568627451
950000.0,Agadir,2.0,2.0,hay mohammadi,1.0,5.0,88.0,10795.454545454546
390000.0,Oujda,3.0,1.0,sidi yahya,1.0,2.0,100.0,3900.0
1100000.0,Kénitra,3.0,2.0,la ville haute,2.0,2.0,110.0,10000.0
950000.0,Saidia,2.0,2.0,toute la ville,1.0,1.0,117.0,8119.65811965812
190000.0,Salé,2.0,1.0,toute la ville,1.0,2.0,55.0,3454.5454545454545
840000.0,Kénitra,2.0,2.0,la ville haute,2.0,2.0,84.0,10000.0
950000.0,Temara,2.0,2.0,wifak,1.0,3.0,81.0,11728.395061728395
2200000.0,Mohammedia,3.0,2.0,centre ville,2.0,1.0,210.0,10476.190476190477
478500.0,Casablanca,1.0,1.0,ain sebaa,1.0,5.0,46.0,10402.173913043478
590000.0,Marrakech,2.0,1.0,hay charaf,1.0,2.0,57.0,10350.877192982456
1360000.0,Casablanca,2.0,2.0,bourgogne,1.0,5.0,110.0,12363.636363636364
3700000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,85.0,43529.41176470588
1240000.0,Marrakech,3.0,2.0,allal el fassi,2.0,1.0,126.0,9841.269841269841
720000.0,Fnideq,2.0,1.0,toute la ville,1.0,3.0,81.0,8888.888888888889
820000.0,Salé,2.0,2.0,toute la ville,1.0,2.0,86.0,9534.883720930233
360000.0,Oujda,2.0,1.0,hay zitoune,1.0,1.0,75.0,4800.0
470000.0,Oujda,3.0,1.0,hay el andalous,1.0,1.0,100.0,4700.0
510000.0,Oujda,3.0,2.0,route jerada,1.0,2.0,127.0,4015.748031496063
510000.0,Oujda,3.0,2.0,andalous,1.0,1.0,111.0,4594.594594594595
5500000.0,Rabat,3.0,3.0,haut agdal,2.0,3.0,280.0,19642.85714285714
930000.0,Agadir,2.0,2.0,el houda,1.0,2.0,105.0,8857.142857142857
460000.0,Oujda,3.0,1.0,route jerada,1.0,1.0,90.0,5111.111111111111
340000.0,Marrakech,2.0,1.0,azzouzia,1.0,1.0,57.0,5964.912280701755
500000.0,Kénitra,2.0,1.0,centre,1.0,2.0,75.0,6666.666666666667
5500000.0,Rabat,3.0,3.0,haut agdal,2.0,3.0,280.0,19642.85714285714
930000.0,Agadir,2.0,2.0,el houda,1.0,2.0,105.0,8857.142857142857
460000.0,Oujda,3.0,1.0,route jerada,1.0,1.0,90.0,5111.111111111111
340000.0,Marrakech,2.0,1.0,azzouzia,1.0,1.0,57.0,5964.912280701755
500000.0,Kénitra,2.0,1.0,centre,1.0,2.0,75.0,6666.666666666667
400000.0,Oujda,3.0,1.0,hay zitoune,1.0,1.0,90.0,4444.444444444444
450000.0,Oujda,3.0,1.0,route jerada,1.0,1.0,100.0,4500.0
550000.0,Oujda,3.0,1.0,hay el andalous,1.0,1.0,105.0,5238.0952380952385
470000.0,Oujda,3.0,1.0,boustane,1.0,1.0,106.0,4433.962264150943
4500000.0,Tanger,2.0,1.0,autre secteur,1.0,2.0,80.0,56250.0
380000.0,Oujda,3.0,1.0,hay zitoune,1.0,1.0,86.0,4418.604651162791
380000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,85.0,4470.588235294118
400000.0,Oujda,2.0,1.0,centre ville,1.0,1.0,80.0,5000.0
1300000.0,Tanger,3.0,1.0,val fleuri,1.0,5.0,105.0,12380.952380952382
460000.0,Salé,2.0,1.0,hay chmaou,1.0,4.0,63.0,7301.587301587301
480000.0,Oujda,4.0,2.0,centre ville,1.0,1.0,140.0,3428.5714285714284
1900000.0,Casablanca,2.0,1.0,val fleuri,1.0,5.0,130.0,14615.384615384615
370000.0,Oujda,3.0,2.0,sidi yahya,1.0,1.0,90.0,4111.111111111111
390000.0,Oujda,3.0,1.0,sidi yahya,1.0,1.0,85.0,4588.235294117647
1300000.0,Fnideq,3.0,2.0,toute la ville,1.0,1.0,113.0,11504.424778761062
1850000.0,Rabat,2.0,2.0,mabella,2.0,4.0,79.0,23417.721518987342
1500000.0,Rabat,4.0,1.0,diour jamaa,1.0,2.0,116.0,12931.034482758621
460000.0,Oujda,3.0,1.0,hay el andalous,1.0,1.0,100.0,4600.0
430000.0,Oujda,3.0,2.0,hay zitoune,1.0,1.0,100.0,4300.0
1240000.0,Casablanca,3.0,2.0,ain sebaa,2.0,2.0,109.0,11376.146788990825
1200000.0,Tanger,2.0,2.0,marjane,2.0,2.0,111.0,10810.81081081081
632000.0,Bouskoura,2.0,2.0,victoria,1.0,1.0,79.0,8000.0
370000.0,Oujda,2.0,1.0,hay lazaret,1.0,1.0,75.0,4933.333333333333
1150000.0,Casablanca,2.0,1.0,bourgogne,1.0,1.0,90.0,12777.777777777777
950000.0,Tétouan,2.0,1.0,el mdrassi,2.0,2.0,168.0,5654.761904761905
540000.0,Kénitra,2.0,2.0,autre secteur,2.0,1.0,75.0,7200.0
2050000.0,Casablanca,3.0,2.0,2 mars,1.0,1.0,133.0,15413.533834586466
1750000.0,Casablanca,3.0,2.0,abdelmoumen,1.0,3.0,131.0,13358.778625954199
750000.0,Bouznika,3.0,2.0,autre secteur,1.0,3.0,112.0,6696.428571428572
15000.0,Rabat,3.0,2.0,medina de rabat,1.0,2.0,130.0,115.38461538461539
480000.0,Saidia,2.0,2.0,toute la ville,1.0,1.0,65.0,7384.615384615385
390000.0,Oujda,3.0,1.0,sidi yahya,1.0,1.0,85.0,4588.235294117647
1300000.0,Fnideq,3.0,2.0,toute la ville,1.0,1.0,113.0,11504.424778761062
1850000.0,Rabat,2.0,2.0,mabella,2.0,4.0,79.0,23417.721518987342
1500000.0,Rabat,4.0,1.0,diour jamaa,1.0,2.0,116.0,12931.034482758621
460000.0,Oujda,3.0,1.0,hay el andalous,1.0,1.0,100.0,4600.0
430000.0,Oujda,3.0,2.0,hay zitoune,1.0,1.0,100.0,4300.0
1240000.0,Casablanca,3.0,2.0,ain sebaa,2.0,2.0,109.0,11376.146788990825
1200000.0,Tanger,2.0,2.0,marjane,2.0,2.0,111.0,10810.81081081081
632000.0,Bouskoura,2.0,2.0,victoria,1.0,1.0,79.0,8000.0
370000.0,Oujda,2.0,1.0,hay lazaret,1.0,1.0,75.0,4933.333333333333
1150000.0,Casablanca,2.0,1.0,bourgogne,1.0,1.0,90.0,12777.777777777777
950000.0,Tétouan,2.0,1.0,el mdrassi,2.0,2.0,168.0,5654.761904761905
540000.0,Kénitra,2.0,2.0,autre secteur,2.0,1.0,75.0,7200.0
2050000.0,Casablanca,3.0,2.0,2 mars,1.0,1.0,133.0,15413.533834586466
1750000.0,Casablanca,3.0,2.0,abdelmoumen,1.0,3.0,131.0,13358.778625954199
190000.0,Salé,2.0,1.0,toute la ville,1.0,2.0,55.0,3454.5454545454545
650000.0,Saidia,2.0,1.0,toute la ville,1.0,1.0,82.0,7926.829268292683
370000.0,Oujda,2.0,1.0,hay lazaret,1.0,1.0,75.0,4933.333333333333
1150000.0,Casablanca,2.0,1.0,bourgogne,1.0,1.0,90.0,12777.777777777777
950000.0,Tétouan,2.0,1.0,el mdrassi,2.0,2.0,168.0,5654.761904761905
540000.0,Kénitra,2.0,2.0,autre secteur,2.0,1.0,75.0,7200.0
2050000.0,Casablanca,3.0,2.0,2 mars,1.0,1.0,133.0,15413.533834586466
1750000.0,Casablanca,3.0,2.0,abdelmoumen,1.0,3.0,131.0,13358.778625954199
750000.0,Bouznika,3.0,2.0,autre secteur,1.0,3.0,112.0,6696.428571428572
15000.0,Rabat,3.0,2.0,medina de rabat,1.0,2.0,130.0,115.38461538461539
480000.0,Saidia,2.0,2.0,toute la ville,1.0,1.0,65.0,7384.615384615385
4000000.0,Casablanca,4.0,3.0,quartier des hopitaux,3.0,5.0,263.0,15209.125475285171
1050000.0,Temara,2.0,2.0,wifak,1.0,1.0,76.0,13815.78947368421
1000000.0,Casablanca,1.0,1.0,les princesses,1.0,3.0,45.0,22222.222222222223
1200000.0,Casablanca,1.0,1.0,palmier,1.0,4.0,76.0,15789.473684210527
630000.0,Fès,2.0,2.0,route ain chkaf,1.0,2.0,100.0,6300.0
1200000.0,Casablanca,3.0,2.0,sidi maarouf,1.0,3.0,120.0,10000.0
649999.0,Temara,2.0,1.0,ain atig,1.0,3.0,74.0,8783.77027027027
780000.0,Casablanca,2.0,2.0,route d'azemmour,1.0,2.0,81.0,9629.62962962963
4000000.0,Casablanca,4.0,3.0,quartier des hopitaux,3.0,5.0,263.0,15209.125475285171
1050000.0,Temara,2.0,2.0,wifak,1.0,1.0,76.0,13815.78947368421
1000000.0,Casablanca,1.0,1.0,les princesses,1.0,3.0,45.0,22222.222222222223
1200000.0,Casablanca,1.0,1.0,palmier,1.0,4.0,76.0,15789.473684210527
630000.0,Fès,2.0,2.0,route ain chkaf,1.0,2.0,100.0,6300.0
1200000.0,Casablanca,3.0,2.0,sidi maarouf,1.0,3.0,120.0,10000.0
900000.0,Saidia,2.0,2.0,toute la ville,1.0,1.0,94.0,9574.468085106382
649999.0,Temara,2.0,1.0,ain atig,1.0,3.0,74.0,8783.77027027027
780000.0,Casablanca,2.0,2.0,route d'azemmour,1.0,2.0,81.0,9629.62962962963
1220000.0,Casablanca,2.0,1.0,2 mars,1.0,4.0,93.0,13118.279569892473
1700000.0,Casablanca,2.0,2.0,racine,1.0,3.0,119.0,14285.714285714286
1220000.0,Casablanca,2.0,1.0,2 mars,1.0,4.0,93.0,13118.279569892473
1700000.0,Casablanca,2.0,2.0,racine,1.0,3.0,119.0,14285.714285714286
1420000.0,Casablanca,3.0,2.0,abdelmoumen,1.0,4.0,121.0,11735.537190082645
700000.0,Agadir,2.0,1.0,hay mohammadi,1.0,3.0,71.0,9859.154929577464
600000.0,Tanger,3.0,2.0,autre secteur,1.0,4.0,80.0,7500.0
1250000.0,Casablanca,2.0,2.0,mers sultan,1.0,2.0,116.0,10775.862068965518
2440000.0,Rabat,3.0,2.0,agdal,1.0,1.0,142.0,17183.098591549297
730000.0,Meknès,3.0,3.0,ville nouvelle,2.0,3.0,132.0,5530.30303030303
2200000.0,Casablanca,3.0,2.0,maarif,1.0,3.0,160.0,13750.0
650000.0,Marrakech,2.0,1.0,hay charaf,1.0,2.0,60.0,10833.333333333334
750000.0,Mohammedia,3.0,1.0,hay al wahda,1.0,3.0,81.0,9259.25925925926
650000.0,Marrakech,2.0,1.0,hay charaf,1.0,2.0,60.0,10833.333333333334
750000.0,Mohammedia,3.0,1.0,hay al wahda,1.0,3.0,81.0,9259.25925925926
850000.0,Marrakech,3.0,2.0,azli,1.0,2.0,102.0,8333.333333333334
2800000.0,Casablanca,2.0,2.0,gauthier,2.0,5.0,213.0,13145.539906103286
440000.0,Deroua,1.0,1.0,toute la ville,1.0,1.0,68.0,6470.588235294118
400000.0,Had Soualem,2.0,1.0,toute la ville,1.0,2.0,62.0,6451.612903225807
1200000.0,Fnideq,2.0,1.0,toute la ville,2.0,5.0,95.0,12631.578947368422
1280000.0,Kénitra,2.0,2.0,maamora,1.0,2.0,145.0,8827.586206896553
720000.0,Marrakech,2.0,2.0,hay charaf,1.0,3.0,76.0,9473.684210526315
610000.0,Kénitra,2.0,2.0,la ville haute,1.0,4.0,69.0,8840.579710144928
660000.0,El Jadida,3.0,2.0,autre secteur,1.0,2.0,90.0,7333.333333333333
470000.0,Casablanca,2.0,2.0,ain sebaa,1.0,1.0,57.0,8245.61403508772
480000.0,Mohammedia,3.0,2.0,centre ville,3.0,3.0,70.0,6857.142857142857
4750000.0,Fès,4.0,3.0,agdal,3.0,2.0,360.0,13194.444444444445
295000.0,Bouskoura,3.0,2.0,bouskoura centre,1.0,2.0,62.0,4758.064516129032
480000.0,Mohammedia,3.0,2.0,centre ville,3.0,3.0,70.0,6857.142857142857
4750000.0,Fès,4.0,3.0,agdal,3.0,2.0,360.0,13194.444444444445
819000.0,Tétouan,3.0,2.0,autre secteur,1.0,2.0,81.0,10111.111111111111
