prix,ville,chambres,salledebain,secteur,salons,etage,surface,prix_m2
9000.0,Rabat,2.0,2.0,hay riad,1.0,5.0,90.0,100.0
6500.0,Casablanca,2.0,2.0,quartier des hopitaux,1.0,5.0,113.0,57.52212389380531
6300.0,Casablanca,2.0,2.0,les princesses,1.0,3.0,100.0,63.0
6300.0,Casablanca,2.0,2.0,val fleuri,1.0,3.0,100.0,63.0
1800.0,Berkane,2.0,1.0,toute la ville,1.0,1.0,100.0,18.0
3000.0,Oujda,2.0,1.0,andalous,1.0,2.0,63.0,47.61904761904762
5000.0,Rabat,1.0,1.0,yacoub el mansour,2.0,3.0,115.0,43.47826086956522
590000.0,Temara,2.0,2.0,centre ville,1.0,3.0,79.0,7468.354430379747
3500.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,55.0,63.63636363636363
4000.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,100.0,40.0
4000.0,Casablanca,1.0,1.0,maarif extension,1.0,1.0,55.0,72.72727272727273
2500.0,Safi,2.0,1.0,autre secteur,1.0,1.0,115.0,21.73913043478261
3000.0,Safi,2.0,1.0,ville nouvelle,1.0,4.0,90.0,33.333333333333336
2500.0,Salé,1.0,2.0,sala el jadida,1.0,2.0,48.0,52.083333333333336
3000.0,Kénitra,2.0,1.0,autre secteur,1.0,2.0,54.0,55.55555555555556
2600.0,Mohammedia,2.0,1.0,la colline,1.0,4.0,62.0,41.935483870967744
3600.0,Mohammedia,3.0,2.0,riad 2,2.0,2.0,140.0,25.714285714285715
6000.0,Rabat,1.0,1.0,hay nahda,1.0,1.0,70.0,85.71428571428571
3600.0,Mohammedia,3.0,2.0,riad 2,2.0,2.0,140.0,25.714285714285715
6000.0,Rabat,1.0,1.0,hay nahda,1.0,1.0,70.0,85.71428571428571
2700.0,Salé,2.0,2.0,hay karima,1.0,4.0,86.0,31.3953488372093
4000.0,Zenata,1.0,1.0,toute la ville,1.0,4.0,47.0,85.1063829787234
4000.0,El Jadida,3.0,2.0,hay essalam,2.0,2.0,143.0,27.972027972027973
8900.0,Tamaris,2.0,2.0,toute la ville,1.0,1.0,107.0,83.17757009345794
1800.0,Béni Yakhlef,2.0,1.0,toute la ville,1.0,1.0,56.0,32.142857142857146
3500.0,Agadir,2.0,1.0,cite adrar,1.0,4.0,56.0,62.5
2000.0,Mohammedia,1.0,1.0,corniche,1.0,2.0,20.0,100.0
4200.0,Casablanca,2.0,1.0,roches noires,1.0,2.0,68.0,61.76470588235294
3200.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,1.0,65.0,49.23076923076923
9000.0,Bouskoura,2.0,1.0,ville verte,1.0,1.0,76.0,118.42105263157895
7500.0,Casablanca,1.0,1.0,c.i.l,1.0,4.0,44.0,170.45454545454547
15000.0,Rabat,2.0,1.0,agdal,1.0,3.0,110.0,136.36363636363637
7500.0,Casablanca,1.0,1.0,c.i.l,1.0,4.0,44.0,170.45454545454547
2900.0,Agadir,2.0,1.0,cite adrar,1.0,2.0,50.0,58.0
6000.0,Marrakech,1.0,1.0,gueliz,1.0,4.0,69.0,86.95652173913044
13500.0,Casablanca,3.0,2.0,californie,1.0,1.0,117.0,115.38461538461539
1200.0,Béni Mellal,2.0,2.0,toute la ville,1.0,3.0,60.0,20.0
5500.0,Temara,2.0,2.0,riad oulad mtaa,1.0,2.0,80.0,68.75
7000.0,Temara,2.0,2.0,wifak,1.0,2.0,86.0,81.3953488372093
3600.0,Temara,2.0,2.0,riad oulad mtaa,1.0,1.0,90.0,40.0
7000.0,Casablanca,2.0,1.0,racine,1.0,8.0,80.0,87.5
6000.0,Casablanca,1.0,1.0,maarif,1.0,5.0,40.0,150.0
6000.0,Casablanca,2.0,1.0,bourgogne,1.0,3.0,75.0,80.0
8000.0,Marrakech,3.0,1.0,amerchich,2.0,2.0,100.0,80.0
2500.0,Mohammedia,2.0,2.0,autre secteur,1.0,2.0,70.0,35.714285714285715
5500.0,Casablanca,2.0,2.0,almaz,1.0,1.0,84.0,65.47619047619048
7500.0,Casablanca,1.0,1.0,palmier,1.0,2.0,42.0,178.57142857142858
1500.0,Safi,1.0,1.0,ijennane,1.0,3.0,68.0,22.058823529411764
2500.0,Mohammedia,2.0,2.0,el alia,1.0,2.0,90.0,27.77777777777778
3500.0,Temara,2.0,2.0,wifak,1.0,2.0,80.0,43.75
3000.0,Temara,2.0,2.0,wifak,1.0,3.0,75.0,40.0
6000.0,Fès,2.0,1.0,centre,1.0,1.0,92.0,65.21739130434783
6500.0,Rabat,2.0,2.0,hay al farah,2.0,4.0,114.0,57.01754385964912
1500.0,Ain Aouda,1.0,1.0,toute la ville,1.0,1.0,80.0,18.75
3500.0,Tanger,2.0,1.0,centre ville,0.0,1.0,60.0,58.333333333333336
2200.0,Rabat,1.0,1.0,hay el fath,1.0,2.0,45.0,48.888888888888886
12000.0,Rabat,2.0,2.0,hay nahda,1.0,2.0,110.0,109.0909090909091
2500.0,Tanger,3.0,1.0,aharrarine,1.0,5.0,85.0,29.41176470588235
2500.0,Fès,1.0,1.0,agdal,1.0,1.0,60.0,41.666666666666664
6500.0,Casablanca,2.0,2.0,centre ville,2.0,2.0,101.0,64.35643564356435
4800.0,Marrakech,2.0,1.0,ain mezouar,1.0,1.0,74.0,64.86486486486487
4000.0,Casablanca,3.0,2.0,nassim,1.0,3.0,110.0,36.36363636363637
2200.0,Kénitra,2.0,1.0,el haddada,1.0,2.0,79.0,27.848101265822784
8000.0,Casablanca,1.0,1.0,racine,1.0,1.0,52.0,153.84615384615384
3600.0,Mohammedia,2.0,2.0,centre ville,1.0,3.0,79.0,45.56962025316456
11000.0,Bouskoura,1.0,1.0,ville verte,1.0,2.0,50.0,220.0
5500.0,Marrakech,2.0,1.0,route de casablanca,1.0,1.0,74.0,74.32432432432432
15000.0,Casablanca,3.0,2.0,oasis,1.0,3.0,130.0,115.38461538461539
12000.0,Casablanca,2.0,2.0,casablanca finance city,1.0,5.0,180.0,66.66666666666667
8000.0,Casablanca,3.0,2.0,2 mars,1.0,2.0,134.0,59.701492537313435
3300.0,Mohammedia,2.0,1.0,hay salam,1.0,3.0,80.0,41.25
6000.0,Casablanca,2.0,1.0,ain chock,1.0,2.0,77.0,77.92207792207792
30000.0,Casablanca,3.0,3.0,casablanca finance city,3.0,1.0,260.0,115.38461538461539
1300.0,Rabat,1.0,1.0,taqaddoum,1.0,1.0,20.0,65.0
3500.0,Tanger,3.0,1.0,mghogha,1.0,3.0,95.0,36.8421052631579
7500.0,Rabat,2.0,2.0,hassan,2.0,3.0,78.0,96.15384615384616
12000.0,Casablanca,2.0,1.0,racine,1.0,2.0,140.0,85.71428571428571
4800.0,Casablanca,2.0,1.0,derb ghallef,1.0,1.0,89.0,53.93258426966292
4500.0,Casablanca,1.0,1.0,maarif,1.0,3.0,41.0,109.7560975609756
8000.0,Casablanca,1.0,1.0,maarif,1.0,2.0,88.0,90.9090909090909
4250.0,Temara,2.0,2.0,wifak,1.0,2.0,86.0,49.41860465116279
4200.0,Agadir,2.0,2.0,tilila,1.0,1.0,73.0,57.534246575342465
2200.0,Casablanca,3.0,1.0,sidi moumen,1.0,2.0,70.0,31.428571428571427
6500.0,Marrakech,3.0,2.0,mabrouka,2.0,2.0,76.0,85.52631578947368
4500.0,Tanger,2.0,1.0,hay hassani,1.0,3.0,79.0,56.962025316455694
1500.0,Mehdia,2.0,1.0,toute la ville,1.0,4.0,63.0,23.80952380952381
5000.0,Casablanca,1.0,1.0,maarif,1.0,3.0,50.0,100.0
5500.0,Fès,2.0,2.0,route ain chkaf,2.0,1.0,80.0,68.75
8000.0,Tanger,2.0,1.0,malabata,1.0,1.0,78.0,102.56410256410257
7500.0,Tanger,2.0,1.0,mozart,1.0,2.0,94.0,79.7872340425532
10500.0,Casablanca,2.0,1.0,anfa,1.0,1.0,95.0,110.52631578947368
50000.0,Casablanca,3.0,1.0,autre secteur,1.0,2.0,80.0,625.0
4300.0,Casablanca,1.0,1.0,sidi maarouf,1.0,2.0,70.0,61.42857142857143
1600.0,Casablanca,1.0,1.0,oulfa,1.0,1.0,50.0,32.0
3000.0,Casablanca,2.0,1.0,autre secteur,1.0,1.0,80.0,37.5
4000.0,Casablanca,3.0,2.0,nassim,1.0,3.0,110.0,36.36363636363637
8500.0,Casablanca,1.0,1.0,ain diab,1.0,2.0,60.0,141.66666666666666
3300.0,Casablanca,1.0,1.0,sidi maarouf,1.0,3.0,58.0,56.89655172413793
15000.0,Casablanca,3.0,2.0,racine,1.0,5.0,203.0,73.89162561576354
6500.0,Casablanca,1.0,1.0,maarif,1.0,5.0,50.0,130.0
6500.0,Marrakech,1.0,1.0,gueliz,1.0,2.0,56.0,116.07142857142857
3500.0,Salé,1.0,1.0,sala el jadida,1.0,1.0,58.0,60.3448275862069
4000.0,Marrakech,2.0,1.0,targa,1.0,1.0,52.0,76.92307692307692
6500.0,Casablanca,1.0,1.0,abdelmoumen,1.0,3.0,70.0,92.85714285714286
8500.0,Casablanca,3.0,2.0,beausejour,1.0,1.0,126.0,67.46031746031746
5500.0,El Mansouria,3.0,1.0,toute la ville,1.0,2.0,98.0,56.12244897959184
6000.0,Casablanca,1.0,1.0,abdelmoumen,1.0,4.0,54.0,111.11111111111111
10500.0,Casablanca,1.0,1.0,racine,1.0,5.0,59.0,177.96610169491527
8500.0,Casablanca,2.0,2.0,beausejour,1.0,2.0,100.0,85.0
12000.0,Casablanca,3.0,2.0,maarif,1.0,1.0,130.0,92.3076923076923
11500.0,Casablanca,2.0,2.0,casablanca finance city,1.0,2.0,120.0,95.83333333333333
2500.0,El Jadida,2.0,1.0,hay essalam,1.0,2.0,72.0,34.72222222222222
7300.0,Dar Bouazza,1.0,1.0,toute la ville,1.0,1.0,120.0,60.833333333333336
6200.0,Casablanca,2.0,1.0,roches noires,1.0,4.0,85.0,72.94117647058823
7500.0,Casablanca,3.0,2.0,nassim,2.0,1.0,175.0,42.857142857142854
7000.0,Casablanca,1.0,1.0,maarif,1.0,2.0,60.0,116.66666666666667
6500.0,Casablanca,2.0,2.0,almaz,1.0,3.0,80.0,81.25
5500.0,Casablanca,2.0,2.0,la gironde,1.0,2.0,70.0,78.57142857142857
7000.0,Casablanca,1.0,1.0,racine,1.0,1.0,78.0,89.74358974358974
7000.0,Casablanca,1.0,1.0,maarif,1.0,4.0,45.0,155.55555555555554
7500.0,Casablanca,1.0,1.0,maarif,1.0,2.0,49.0,153.0612244897959
8000.0,Casablanca,1.0,1.0,val fleuri,1.0,2.0,57.0,140.35087719298247
4500.0,Casablanca,2.0,1.0,sidi maarouf,1.0,2.0,80.0,56.25
5500.0,Dar Bouazza,1.0,1.0,toute la ville,1.0,1.0,70.0,78.57142857142857
4500.0,Casablanca,3.0,2.0,errahma,1.0,2.0,97.0,46.391752577319586
9000.0,Rabat,2.0,1.0,agdal,1.0,2.0,120.0,75.0
4500.0,Casablanca,3.0,2.0,errahma,1.0,2.0,97.0,46.391752577319586
11000.0,Bouskoura,3.0,2.0,ville verte,1.0,2.0,140.0,78.57142857142857
6000.0,Casablanca,1.0,1.0,maarif,1.0,2.0,53.0,113.20754716981132
12500.0,Bouskoura,3.0,3.0,ville verte,1.0,2.0,130.0,96.15384615384616
8000.0,Casablanca,2.0,1.0,anfa,1.0,5.0,80.0,100.0
2900.0,Mohammedia,2.0,2.0,autre secteur,1.0,1.0,76.0,38.1578947368421
7500.0,Casablanca,1.0,1.0,maarif,1.0,4.0,66.0,113.63636363636364
6500.0,Bouznika,2.0,2.0,autre secteur,1.0,4.0,74.0,87.83783783783784
2500.0,Casablanca,2.0,1.0,sidi maarouf,1.0,3.0,60.0,41.666666666666664
9000.0,Casablanca,2.0,2.0,maarif,1.0,2.0,100.0,90.0
7500.0,Casablanca,2.0,1.0,roches noires,1.0,2.0,91.0,82.41758241758242
11500.0,Casablanca,2.0,2.0,gauthier,1.0,1.0,89.0,129.2134831460674
4000.0,Temara,2.0,2.0,riad oulad mtaa,1.0,1.0,90.0,44.44444444444444
8500.0,Casablanca,3.0,1.0,maarif,1.0,3.0,100.0,85.0
21000.0,Rabat,2.0,2.0,agdal,1.0,2.0,135.0,155.55555555555554
7500.0,Casablanca,1.0,1.0,oasis,1.0,3.0,54.0,138.88888888888889
8500.0,Casablanca,3.0,1.0,maarif,1.0,3.0,100.0,85.0
3500.0,Marrakech,3.0,2.0,m'hamid,1.0,2.0,92.0,38.04347826086956
7500.0,Casablanca,1.0,1.0,racine,1.0,4.0,46.0,163.04347826086956
11000.0,Casablanca,3.0,2.0,belvedere,1.0,6.0,145.0,75.86206896551724
3500.0,Salé,2.0,1.0,sala el jadida,1.0,2.0,79.0,44.30379746835443
7500.0,Casablanca,1.0,1.0,casablanca finance city,1.0,2.0,45.0,166.66666666666666
12000.0,Rabat,2.0,2.0,hassan,3.0,1.0,110.0,109.0909090909091
6500.0,Casablanca,1.0,1.0,abdelmoumen,1.0,5.0,58.0,112.06896551724138
8000.0,Casablanca,1.0,1.0,route d'el jadida,1.0,3.0,50.0,160.0
11000.0,Bouskoura,3.0,3.0,ville verte,1.0,1.0,110.0,100.0
4000.0,Casablanca,2.0,1.0,hay mohammadi,1.0,3.0,65.0,61.53846153846154
2000.0,Settat,2.0,1.0,smaala,1.0,3.0,90.0,22.22222222222222
12500.0,Casablanca,2.0,2.0,casablanca finance city,1.0,3.0,100.0,125.0
9000.0,Casablanca,2.0,1.0,bourgogne,1.0,2.0,86.0,104.65116279069767
10000.0,Casablanca,2.0,1.0,bourgogne,1.0,1.0,121.0,82.64462809917356
9000.0,Casablanca,2.0,2.0,2 mars,1.0,3.0,118.0,76.27118644067797
15000.0,Temara,3.0,2.0,harhoura,1.0,3.0,136.0,110.29411764705883
11000.0,Casablanca,3.0,1.0,belvedere,1.0,5.0,156.0,70.51282051282051
6000.0,Casablanca,1.0,1.0,la gironde,1.0,1.0,50.0,120.0
10500.0,Casablanca,2.0,1.0,californie,1.0,1.0,120.0,87.5
6000.0,Casablanca,1.0,1.0,oulfa,1.0,2.0,61.0,98.36065573770492
15000.0,Casablanca,4.0,1.0,maarif,2.0,3.0,300.0,50.0
6700.0,Mohammedia,2.0,1.0,autre secteur,1.0,1.0,73.0,91.78082191780823
8500.0,Casablanca,1.0,1.0,casablanca finance city,1.0,2.0,60.0,141.66666666666666
8500.0,Casablanca,3.0,2.0,ain diab,1.0,2.0,130.0,65.38461538461539
9000.0,Casablanca,1.0,1.0,les princesses,1.0,1.0,55.0,163.63636363636363
6500.0,Casablanca,2.0,1.0,palmier,1.0,1.0,80.0,81.25
6000.0,Casablanca,1.0,1.0,abdelmoumen,1.0,3.0,57.0,105.26315789473684
13000.0,Casablanca,2.0,2.0,californie,1.0,2.0,120.0,108.33333333333333
20000.0,Casablanca,3.0,3.0,racine,1.0,1.0,230.0,86.95652173913044
10000.0,Casablanca,2.0,2.0,casablanca finance city,1.0,1.0,92.0,108.69565217391305
10000.0,Casablanca,2.0,2.0,casablanca finance city,1.0,5.0,100.0,100.0
7000.0,Casablanca,2.0,1.0,maarif,1.0,4.0,115.0,60.869565217391305
13000.0,Casablanca,3.0,2.0,californie,1.0,2.0,120.0,108.33333333333333
12000.0,Casablanca,3.0,3.0,bourgogne,1.0,2.0,113.0,106.19469026548673
10000.0,Casablanca,2.0,2.0,casablanca finance city,1.0,2.0,80.0,125.0
9000.0,Bouskoura,2.0,2.0,ville verte,1.0,1.0,90.0,100.0
11000.0,Casablanca,1.0,1.0,casablanca finance city,1.0,8.0,90.0,122.22222222222223
6500.0,Casablanca,1.0,1.0,californie,1.0,3.0,77.0,84.41558441558442
5800.0,Casablanca,2.0,2.0,val fleuri,1.0,3.0,67.0,86.56716417910448
2000.0,Berrechid,2.0,1.0,toute la ville,1.0,1.0,69.0,28.985507246376812
13500.0,Casablanca,2.0,2.0,casablanca finance city,1.0,4.0,96.0,140.625
14000.0,Casablanca,3.0,2.0,californie,1.0,5.0,118.0,118.64406779661017
8500.0,Casablanca,1.0,1.0,casablanca finance city,1.0,2.0,60.0,141.66666666666666
9000.0,Casablanca,1.0,1.0,maarif,1.0,2.0,53.0,169.81132075471697
15000.0,Bouskoura,3.0,1.0,ville verte,1.0,1.0,160.0,93.75
13000.0,Casablanca,3.0,2.0,racine,1.0,4.0,144.0,90.27777777777777
8000.0,Casablanca,1.0,1.0,maarif,1.0,3.0,60.0,133.33333333333334
15000.0,Bouskoura,3.0,3.0,ville verte,1.0,2.0,158.0,94.9367088607595
6000.0,Casablanca,2.0,1.0,beausejour,1.0,2.0,109.0,55.04587155963303
12000.0,Dar Bouazza,2.0,2.0,toute la ville,1.0,2.0,90.0,133.33333333333334
11500.0,Casablanca,2.0,1.0,racine,1.0,4.0,95.0,121.05263157894737
2500.0,Casablanca,2.0,1.0,sidi bernoussi,1.0,1.0,75.0,33.333333333333336
9500.0,Casablanca,1.0,1.0,casablanca finance city,1.0,2.0,62.0,153.2258064516129
10000.0,Casablanca,2.0,2.0,riviera,1.0,2.0,83.0,120.48192771084338
10000.0,Casablanca,2.0,2.0,racine,1.0,1.0,124.0,80.64516129032258
10000.0,Tamaris,2.0,2.0,toute la ville,3.0,3.0,120.0,83.33333333333333
12500.0,Casablanca,2.0,2.0,casablanca finance city,1.0,4.0,100.0,125.0
12500.0,Casablanca,2.0,2.0,casablanca finance city,1.0,6.0,92.0,135.8695652173913
7000.0,Tamaris,2.0,1.0,toute la ville,1.0,3.0,67.0,104.4776119402985
9000.0,Casablanca,1.0,1.0,casablanca finance city,1.0,8.0,52.0,173.07692307692307
12000.0,Casablanca,3.0,2.0,gauthier,2.0,6.0,217.0,55.29953917050691
8200.0,Casablanca,2.0,1.0,maarif,1.0,2.0,80.0,102.5
8000.0,Casablanca,1.0,0.0,racine,1.0,1.0,50.0,160.0
7000.0,Casablanca,2.0,1.0,maarif,1.0,4.0,114.0,61.40350877192982
6000.0,Rabat,1.0,1.0,hay riad,1.0,2.0,25.0,240.0
11000.0,Casablanca,2.0,2.0,anfa,1.0,2.0,137.0,80.2919708029197
7000.0,Casablanca,2.0,1.0,racine,1.0,8.0,80.0,87.5
8500.0,Casablanca,1.0,1.0,les princesses,1.0,1.0,49.0,173.46938775510205
10000.0,Bouskoura,2.0,1.0,ville verte,1.0,1.0,80.0,125.0
6000.0,Casablanca,1.0,1.0,les princesses,1.0,6.0,44.0,136.36363636363637
8000.0,Casablanca,2.0,2.0,californie,1.0,3.0,83.0,96.3855421686747
7500.0,Casablanca,1.0,1.0,riviera,1.0,1.0,40.0,187.5
22000.0,Bouskoura,4.0,1.0,ville verte,2.0,2.0,160.0,137.5
2900.0,Ain Harrouda,3.0,2.0,toute la ville,1.0,2.0,85.0,34.11764705882353
11000.0,Bouskoura,2.0,2.0,ville verte,1.0,1.0,81.0,135.80246913580248
9000.0,Casablanca,2.0,2.0,oasis,1.0,2.0,95.0,94.73684210526316
8000.0,Casablanca,3.0,2.0,ain sebaa,1.0,4.0,105.0,76.19047619047619
5000.0,Casablanca,2.0,2.0,californie,1.0,2.0,80.0,62.5
2800.0,Marrakech,2.0,2.0,hay izdihar,1.0,3.0,64.0,43.75
7100.0,Rabat,3.0,2.0,diour jamaa,1.0,2.0,133.0,53.38345864661654
3500.0,Temara,2.0,1.0,riad oulad mtaa,1.0,1.0,100.0,35.0
8500.0,Casablanca,2.0,2.0,ain diab,1.0,2.0,74.0,114.86486486486487
9000.0,Casablanca,2.0,2.0,bourgogne,1.0,2.0,88.0,102.27272727272727
15000.0,Casablanca,2.0,2.0,maarif,3.0,5.0,160.0,93.75
10000.0,Casablanca,1.0,1.0,casablanca finance city,1.0,2.0,63.0,158.73015873015873
17000.0,Casablanca,2.0,3.0,racine,1.0,4.0,181.0,93.92265193370166
5500.0,Marrakech,1.0,1.0,route de safi,1.0,1.0,60.0,91.66666666666667
4000.0,Casablanca,1.0,1.0,bourgogne,1.0,1.0,40.0,100.0
17000.0,Casablanca,2.0,3.0,racine,1.0,4.0,181.0,93.92265193370166
5500.0,Marrakech,1.0,1.0,route de safi,1.0,1.0,60.0,91.66666666666667
9000.0,Casablanca,2.0,2.0,bourgogne,1.0,2.0,87.0,103.44827586206897
1000.0,Temara,1.0,1.0,ain atig,1.0,3.0,53.0,18.867924528301888
8000.0,Casablanca,2.0,2.0,2 mars,1.0,5.0,100.0,80.0
5500.0,Rabat,1.0,1.0,haut agdal,1.0,2.0,32.0,171.875
3200.0,Salé,3.0,1.0,sidi abdellah,1.0,3.0,64.0,50.0
4000.0,El Jadida,2.0,1.0,autre secteur,2.0,1.0,100.0,40.0
9500.0,Casablanca,2.0,2.0,gauthier,1.0,2.0,80.0,118.75
4000.0,Casablanca,2.0,1.0,sidi bernoussi,1.0,1.0,100.0,40.0
7500.0,Casablanca,3.0,2.0,nassim,2.0,1.0,175.0,42.857142857142854
4300.0,Casablanca,1.0,1.0,centre ville,1.0,3.0,50.0,86.0
10500.0,Casablanca,3.0,2.0,californie,1.0,1.0,148.0,70.94594594594595
8500.0,Tanger,2.0,2.0,autre secteur,1.0,6.0,108.0,78.70370370370371
10000.0,Tanger,3.0,2.0,malabata,1.0,8.0,130.0,76.92307692307692
7000.0,Tanger,2.0,1.0,autre secteur,1.0,2.0,125.0,56.0
17000.0,Marrakech,3.0,2.0,av mohammed vi,1.0,2.0,102.0,166.66666666666666
5700.0,Casablanca,2.0,2.0,abdelmoumen,1.0,2.0,90.0,63.333333333333336
7800.0,Tanger,2.0,1.0,autre secteur,1.0,6.0,110.0,70.9090909090909
7800.0,Tanger,2.0,1.0,autre secteur,1.0,6.0,110.0,70.9090909090909
1700.0,Bouskoura,1.0,1.0,bouskoura centre,1.0,2.0,56.0,30.357142857142858
2500.0,Béni Mellal,3.0,1.0,toute la ville,1.0,1.0,100.0,25.0
2000.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,4.0,62.0,32.25806451612903
5000.0,Nador,2.0,2.0,hay al matar,1.0,4.0,80.0,62.5
2000.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,1.0,59.0,33.898305084745765
7000.0,Temara,2.0,1.0,harhoura,1.0,1.0,100.0,70.0
5500.0,Casablanca,1.0,1.0,belvedere,1.0,1.0,10.0,550.0
4300.0,Casablanca,2.0,1.0,nassim,2.0,1.0,99.0,43.43434343434343
1900.0,Casablanca,2.0,0.0,sidi bernoussi,0.0,4.0,53.0,35.84905660377358
5000.0,Marrakech,2.0,1.0,hay charaf,1.0,3.0,74.0,67.56756756756756
6000.0,Casablanca,1.0,1.0,belvedere,1.0,1.0,50.0,120.0
5500.0,Agadir,2.0,2.0,riad salam,1.0,3.0,95.0,57.89473684210526
5500.0,Marrakech,1.0,1.0,mabrouka,1.0,1.0,65.0,84.61538461538461
10000.0,Casablanca,2.0,2.0,triangle d'or,1.0,4.0,119.0,84.03361344537815
3500.0,Casablanca,1.0,1.0,beausejour,1.0,2.0,60.0,58.333333333333336
6500.0,Casablanca,1.0,1.0,sidi maarouf,1.0,4.0,43.0,151.1627906976744
3300.0,Mohammedia,2.0,1.0,autre secteur,1.0,1.0,100.0,33.0
3200.0,Casablanca,2.0,1.0,sidi moumen,1.0,4.0,75.0,42.666666666666664
3500.0,Mohammedia,2.0,1.0,autre secteur,1.0,1.0,70.0,50.0
17000.0,Rabat,3.0,2.0,agdal,2.0,3.0,150.0,113.33333333333333
6500.0,Casablanca,2.0,2.0,anfa,2.0,4.0,97.0,67.01030927835052
7800.0,Casablanca,2.0,2.0,bourgogne,1.0,6.0,89.0,87.64044943820225
4500.0,Mohammedia,2.0,1.0,autre secteur,1.0,1.0,100.0,45.0
4500.0,Mohammedia,2.0,2.0,autre secteur,1.0,3.0,90.0,50.0
1500.0,Khouribga,2.0,1.0,toute la ville,1.0,1.0,60.0,25.0
8000.0,Agadir,2.0,2.0,hay mohammadi,1.0,2.0,100.0,80.0
12000.0,Casablanca,3.0,2.0,gauthier,1.0,2.0,150.0,80.0
13000.0,Rabat,3.0,2.0,haut agdal,1.0,2.0,160.0,81.25
12000.0,Casablanca,3.0,2.0,gauthier,1.0,2.0,150.0,80.0
4000.0,Temara,2.0,2.0,wifak,1.0,1.0,80.0,50.0
6500.0,Casablanca,1.0,2.0,les princesses,1.0,2.0,60.0,108.33333333333333
7300.0,Casablanca,3.0,2.0,hermitage,1.0,3.0,115.0,63.47826086956522
12500.0,Rabat,3.0,2.0,agdal,1.0,2.0,160.0,78.125
8000.0,Rabat,2.0,1.0,hassan,1.0,2.0,120.0,66.66666666666667
8000.0,Casablanca,3.0,3.0,quartier des hopitaux,3.0,4.0,169.0,47.337278106508876
7300.0,Marrakech,2.0,2.0,targa,1.0,2.0,65.0,112.3076923076923
7500.0,Casablanca,3.0,3.0,californie,1.0,2.0,130.0,57.69230769230769
12000.0,Casablanca,2.0,2.0,californie,1.0,2.0,130.0,92.3076923076923
7500.0,Casablanca,1.0,1.0,val fleuri,1.0,2.0,50.0,150.0
8500.0,Casablanca,3.0,2.0,californie,2.0,3.0,140.0,60.714285714285715
11000.0,Rabat,2.0,2.0,hay riad,1.0,3.0,120.0,91.66666666666667
6300.0,Casablanca,2.0,2.0,hermitage,1.0,2.0,70.0,90.0
30000.0,Rabat,3.0,2.0,souissi,2.0,4.0,360.0,83.33333333333333
4000.0,Bouznika,3.0,2.0,autre secteur,1.0,1.0,90.0,44.44444444444444
6800.0,Casablanca,3.0,3.0,californie,1.0,2.0,130.0,52.30769230769231
9500.0,Rabat,2.0,2.0,agdal,1.0,2.0,92.0,103.26086956521739
18000.0,Rabat,3.0,2.0,agdal,2.0,1.0,220.0,81.81818181818181
12000.0,Marrakech,2.0,2.0,palmeraie,1.0,2.0,120.0,100.0
20000.0,Rabat,2.0,1.0,souissi,1.0,2.0,130.0,153.84615384615384
4500.0,Casablanca,2.0,1.0,sidi maarouf,1.0,2.0,65.0,69.23076923076923
1500.0,Mehdia,2.0,1.0,toute la ville,1.0,4.0,63.0,23.80952380952381
4000.0,Casablanca,1.0,1.0,bourgogne,1.0,1.0,40.0,100.0
12500.0,Rabat,2.0,1.0,hassan,1.0,4.0,120.0,104.16666666666667
10000.0,Rabat,2.0,1.0,hay riad,2.0,2.0,120.0,83.33333333333333
1500.0,Kénitra,2.0,1.0,autre secteur,1.0,4.0,63.0,23.80952380952381
12000.0,Rabat,3.0,2.0,hassan,2.0,2.0,130.0,92.3076923076923
8000.0,Casablanca,3.0,2.0,californie,1.0,3.0,140.0,57.142857142857146
12500.0,Casablanca,3.0,2.0,californie,1.0,2.0,130.0,96.15384615384616
12500.0,Casablanca,3.0,3.0,californie,1.0,2.0,137.0,91.24087591240875
10000.0,Casablanca,3.0,2.0,californie,1.0,1.0,145.0,68.96551724137932
10000.0,Casablanca,2.0,2.0,californie,1.0,1.0,97.0,103.09278350515464
9000.0,Casablanca,2.0,1.0,abdelmoumen,1.0,6.0,80.0,112.5
5500.0,Mohammedia,2.0,1.0,autre secteur,1.0,6.0,90.0,61.111111111111114
9500.0,Casablanca,4.0,3.0,2 mars,2.0,5.0,180.0,52.77777777777778
4200.0,Casablanca,2.0,1.0,centre ville,1.0,5.0,91.0,46.15384615384615
4000.0,Mohammedia,2.0,2.0,belle vue,1.0,1.0,93.0,43.01075268817204
15000.0,Rabat,3.0,2.0,agdal,1.0,3.0,150.0,100.0
1100000.0,Kénitra,2.0,2.0,maamora,1.0,2.0,121.0,9090.90909090909
2500.0,El Jadida,2.0,1.0,narjiss,1.0,2.0,80.0,31.25
6500.0,Marrakech,3.0,2.0,mabrouka,2.0,1.0,75.0,86.66666666666667
12000.0,Rabat,3.0,2.0,hay riad,1.0,2.0,160.0,75.0
13000.0,Casablanca,2.0,2.0,californie,1.0,4.0,130.0,100.0
7000.0,Kénitra,3.0,2.0,mimosas,2.0,1.0,265.0,26.41509433962264
